data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
7004694,152,CHI3526,3526,2020-03-23,2020,1,Protests,Peaceful protest,Protesters (Chile),Labour Group (Chile),6,,,0,60,South America,Chile,Los Lagos,Chiloe,Castro,Castro,-42.4801,-73.7630,1,Biobio Chile,National,"On 23 March 2020, in Castro, Los Lagos region, nearly 30 bus drivers protested over the lack of security measures taken by the company to prevent the spread of coronavirus between the drivers. The group blocked the entrance to the bus terminal and demanded the disinfection of the buses and the bus terminal facilities. [size=nearly 30]",0,1585604313,CHL
7004697,152,CHI3530,3530,2020-03-23,2020,2,Protests,Peaceful protest,Protesters (Chile),Labour Group (Chile),6,,,0,60,South America,Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.0360,-71.6296,1,Biobio Chile,National,"As reported on 23 March 2020, in Valparaiso, Valparaiso region, bus drivers protested over the lack of security measures taken by the company to prevent the spread of coronavirus between the drivers. The group protested on the streets of the city and demanded the disinfection of the buses and the bus terminal facilities. [size=no report]",0,1585604313,CHL
7066294,152,CHI3527,3527,2020-03-23,2020,1,Protests,Protest with intervention,Protesters (Chile),Labour Group (Chile); Government of Chile (2018-),6,Police Forces of Chile (2018-),,1,16,South America,Chile,Los Lagos,Chiloe,Ancud,Chacao,-41.8277,-73.5252,1,Biobio Chile; El Llanquihue,Subnational-National,"On 23 March 2020, Chacao, Los Lagos region, a group of nearly 20 citizens protested over the lack of measures to prevent the spread of the coronavirus. The group demands the lockdown of the island and quarantine for residents in the breakout of the pandemic. The group blocked the port access for several hours. Police arrested two people one of them a member of the local council. [size=nearly 20]",0,1587491658,CHL
7004917,152,CHI3525,3525,2020-03-22,2020,1,Protests,Peaceful protest,Protesters (Chile),Labour Group (Chile); Government of Chile (2018-),6,,,0,60,South America,Chile,Antofagasta,El Loa,Calama,Calama,-22.4567,-68.9237,1,La Estrella Del Loa,Subnational,"On 22 March 2020, in Calama, Antofagasta region, a group of citizens, and the city mayor, protested over the lack of government measures to prevent the spread of coronavirus in the region. The group blocked the airport access for several hours to demand a national quarantine. [size=no report]",0,1585604314,CHL
7004728,152,CHI3524,3524,2020-03-21,2020,1,Protests,Peaceful protest,Protesters (Chile),,6,,,0,60,South America,Chile,Los Lagos,Osorno,San Juan de la Costa,San Juan de la Costa,-40.5166,-73.4000,2,El Austral Osorno,Subnational,"On 21 March 2020, in the rural area of San Juan de la Costa, Los Rios region, a group of citizens of the rural areas protested against the arrival of tourists to the district. The group demands the reinforcement of curfew measures in the outbreak of the coronavirus and blocked the main access of the district for several hours. [size=no report]",0,1585604313,CHL
7004729,152,CHI3523,3523,2020-03-21,2020,1,Protests,Peaceful protest,Protesters (Chile),Fishermen (Chile),6,,,0,60,South America,Chile,Los Lagos,Osorno,San Juan de la Costa,Maicolpue,-40.5950,-73.7338,1,El Austral Osorno,Subnational,"On 21 March 2020, in Maicolpue, Los Rios region, a group of citizens and fishermen protested near the road against the arrival of tourists to the district. The group demands the reinforcement of curfew measures in the outbreak of the coronavirus. [size=no report]",0,1585604313,CHL
7066293,152,CHI3400,3400,2020-03-21,2020,2,Protests,Peaceful protest,Protesters (Chile),,6,,,0,60,South America,Chile,Los Rios,Valdivia,Panguipulli,Panguipulli,-39.6385,-72.3318,2,Biobio Chile; Austral Valdivia,Subnational-National,"As reported on 20 March 2020, in the rural area of Panguipulli, Los Rios region, a group of citizens of the community Conaripe blocked the road to restrict the access of tourists to the district. The group demands the reinforcement of curfew measures in the outbreak of the coronavirus. [size=no report]",0,1587491658,CHL
6998475,152,CHI3401,3401,2020-03-21,2020,1,Protests,Peaceful protest,Protesters (Chile),Fishermen (Chile),6,,,0,60,South America,Chile,Araucania,Cautin,Saavedra,Puerto Saavedra,-38.7833,-73.3982,1,Biobio Chile,National,"On 21 March 2020, in Puerto Saavedra, Araucania region, a group of fishers blocked the road to restrict the access of tourists and other vehicles to the district. The group demands the reinforcement of curfew measures in the outbreak of the coronavirus. [size=no report]",0,1585002578,CHL
6998479,152,CHI3399,3399,2020-03-21,2020,1,Protests,Protest with intervention,Protesters (Chile),,6,Police Forces of Chile (2018-),,1,16,South America,Chile,Nuble,Itata,Cobquecura,Cobquecura,-36.1345,-72.7920,1,Biobio Chile,National,"On 21 March 2020, in Cobquecura, Nuble region, a group of at least 30 citizens blocked the streets with sticks and other objects to restrict the access of tourists. The group demands the reinforcement of curfew measures in the break of the coronavirus pandemic. Police arrested two people. [size=at least 30]",0,1585002578,CHL
6998792,152,CHI3396,3396,2020-03-20,2020,1,Strategic developments,Other,Civilians (Chile),Labour Group (Chile),7,,,0,70,South America,Chile,Valparaiso,San Antonio,San Antonio,San Antonio,-33.5947,-71.6075,1,La Cuarta (Chile),National,"On 20 March 2020, in San Antonio, Valparaiso region, bus drivers blocked the road to restrict the access of tourists to the district, during the outbreak of the coronavirus.",0,1585002578,CHL
6998797,152,CHI3391,3391,2020-03-20,2020,1,Strategic developments,Other,Civilians (Chile),Government of Chile (2018-),7,,,0,70,South America,Chile,Araucania,Cautin,Carahue,Carahue,-38.7090,-73.1670,1,La Cuarta (Chile),National,"On 20 March 2020, in Carahue, Araucania region, a group of citizens, including the mayor of the city, blocked the road to restrict the access of tourists to the district. The group demands the reinforcement of curfew measures in the outbreak of the coronavirus.",0,1585002578,CHL
7081534,152,CHI3392,3392,2020-03-20,2020,1,Strategic developments,Change to group/activity,Cartagena Communal Militia (Chile),,4,,,0,40,South America,Chile,Valparaiso,San Antonio,San Antonio,Cartagena,-33.5538,-71.6076,1,La Cuarta (Chile),National,"On 20 March 2020, in Cartagena, Valparaiso region, a group of citizens blocked the road to restrict the access of tourists to the district, during the outbreak of the coronavirus.",0,1589239861,CHL
7081535,152,CHI3394,3394,2020-03-20,2020,1,Strategic developments,Change to group/activity,El Quisco Communal Militia (Chile),,4,,,0,40,South America,Chile,Valparaiso,San Antonio,El Quisco,El Quisco,-33.4008,-71.6947,1,La Cuarta (Chile),National,"On 20 March 2020, in El Quisco, Valparaiso region, a group of citizens blocked the road to restrict the access of tourists to the district, during the outbreak of the coronavirus.",0,1589239861,CHL
7081536,152,CHI3395,3395,2020-03-20,2020,1,Strategic developments,Change to group/activity,El Tabo Communal Militia (Chile),,4,,,0,40,South America,Chile,Valparaiso,San Antonio,El Tabo,El Tabo,-33.4538,-71.6669,1,La Cuarta (Chile),National,"On 20 March 2020, in El Tabo, Valparaiso region, a group of citizens blocked the road to restrict the access of tourists to the district, during the outbreak of the coronavirus.",0,1589239861,CHL
7005002,152,CHI3390,3390,2020-03-20,2020,1,Protests,Excessive force against protesters,Protesters (Chile),,6,Unidentified Armed Group (Chile),,3,36,South America,Chile,Valparaiso,San Antonio,Algarrobo,Algarrobo,-33.3701,-71.6635,1,La Cuarta (Chile); Lider San Antonio,Subnational-National,"On 20 March 2020, in Algarrobo, Valparaiso region, an armed man opened fire against a group of citizens that blocked the road to restrict the access of tourists to the district. The group demanded the reinforcement of curfew measures in the outbreak of the coronavirus. No information on fatalities or injuries was reported/shared by the source. [size=no report]",0,1585604326,CHL
6998439,152,CHI3397,3397,2020-03-20,2020,1,Riots,Violent demonstration,Rioters (Chile),,5,,,0,50,South America,Chile,Valparaiso,San Antonio,Santo Domingo,Santo Domingo,-33.6376,-71.6239,1,Lider San Antonio; La Cuarta (Chile),Subnational-National,"On 20 March 2020, in Santo Domingo, Valparaiso region, a group of citizens built and set on fire barricades to blocked the road to restrict the access of tourists to the district. The group demands the reinforcement of curfew measures in the outbreak of the coronavirus. [size=no report]",0,1585002577,CHL
6998476,152,CHI3398,3398,2020-03-20,2020,2,Protests,Peaceful protest,Protesters (Chile),Labour Group (Chile),6,,,0,60,South America,Chile,Los Rios,Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,Biobio Chile,National,"As reported on 20 March 2020, in Valdivia, Los Rios region, a group of workers of a local store protested against the opening of the facilities during the coronavirus outbreak. Workers chanted slogans demanding the closure of the store due to the lack of security measures for the employees. [size=no report]",0,1585002578,CHL
6998481,152,CHI3393,3393,2020-03-20,2020,2,Strategic developments,Other,Civilians (Chile),Mapuche Indigenous Group (Chile),7,,,0,70,South America,Chile,Araucania,Cautin,Cunco,Cunco,-38.9321,-72.0269,2,Biobio Chile,National,"As reported on 20 March 2020, in the rural area of Cunco, Araucania region, a group of indigenous Mapuche blocked the road S61 to restrict the access of tourists and trucks to the district, during the outbreak of the coronavirus.",0,1585002578,CHL
7066376,152,CHI3385,3385,2020-03-19,2020,2,Protests,Peaceful protest,Protesters (Chile),Labour Group (Chile),6,,,0,60,South America,Chile,Biobio,Concepcion,Chiguayante,Chiguayante,-36.9256,-73.0284,1,Biobio Chile,Subnational,"As reported on 19 March 2020, in Chiguayante, Biobio region, nearly 110 bus drivers protested over the lack of security measures taken by the company to prevent spread of coronavirus between the drivers. The group stopped all transport activities, the event affected passengers between the district and the city of Concepcion. [size=nearly 110]",0,1587491658,CHL
6998436,152,CHI3386,3386,2020-03-19,2020,1,Riots,Mob violence,Rioters (Chile),,5,Police Forces of Chile (2018-),Civilians (Chile); Labour Group (Chile),1,15,South America,Chile,Metropolitana,Santiago,La Florida,La Florida,-33.5324,-70.5748,1,24 Horas (Chile); La Nacion (Chile),National,"On 19 March 2020, in La Florida, Metropolitan region, a group of nearly 100 rioters attempted to loot a local supermarket. Police Forces of Chile used water cannons to dispersed the group of rioters. The event happened during a political and social crisis in the country, with civil uprising continuing for several months. [size=nearly 100]",0,1585002577,CHL
6998437,152,CHI3387,3387,2020-03-19,2020,1,Riots,Mob violence,Rioters (Chile),,5,Police Forces of Chile (2018-),Civilians (Chile); Labour Group (Chile),1,15,South America,Chile,Metropolitana,Melipilla,Melipilla,Melipilla,-33.6891,-71.2153,1,La Nacion (Chile); 24 Horas (Chile),National,"On 19 March 2020, in Melipilla, Metropolitan region, a group of nearly 100 rioters looted a local supermarket. Police Forces of Chile used water cannons to dispersed the group of rioters, that reportedly used pellets guns against state forces. Seven police officers were reported injured and one person arrested. The event happened during a political and social crisis in the country, with civil uprising continuing for several months. [size=nearly 100]",0,1585002577,CHL
6998438,152,CHI3389,3389,2020-03-19,2020,1,Riots,Violent demonstration,Rioters (Chile),Prisoners (Chile),5,Police Forces of Chile (2018-),,1,15,South America,Chile,Metropolitana,Santiago,Santiago Centro,Santiago,-33.4569,-70.6483,1,24 Horas (Chile); La Cuarta (Chile),National,"On 19 March 2020, in Santiago, Metropolitan region, 1,000 prisoners of a local penitentiary clashed against police forces of Chile during an attempt of jailbreak caused due to panic in the midst of the coronavirus pandemic. Penitentiary officials announced a limitation of visitors to control potential outbreaks inside local jails. The announcement caused a massive attempted of prison break and demonstrations outside the precinct by families of prisoners. 37 people were reported injured, at least 12 of the injuries are guards. [size=at least 28]",0,1585002577,CHL
6998477,152,CHI3388,3388,2020-03-19,2020,1,Protests,Peaceful protest,Protesters (Chile),Prisoners (Chile); Women (Chile),6,,,0,60,South America,Chile,Metropolitana,Santiago,San Miguel,San Miguel,-33.4917,-70.6571,1,Biobio Chile,National,"On 19 March 2020, in San Miguel, Metropolitan region, prisoners of the female penitentiary protested over the transfer of their children to a different facility. This version was debunked by jail administrative. The motives for the protest are not yet known. [size=no report]",0,1585002578,CHL
6998434,152,CHI3380,3380,2020-03-18,2020,1,Riots,Violent demonstration,Rioters (Chile),,5,Police Forces of Chile (2018-),,1,15,South America,Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,Soy Chile; El Mercurio de Calama,Subnational-National,"On 18 March 2020, in Antofagasta, Antofagasta region, a group of citizens demonstrated over general discontent with the government. The group built and set on fire barricades across streets in the district to demand improvements in healthcare, education system, pensions, among other things. Police Forces of Chile and groups of demonstrators clashed during the event. [size=no report]",0,1585002577,CHL
